Order_ID,Customer_ID,Customer_Name,Customer_Age,Gender,City,State,Pin_Code,Product_ID,Product_Name,Category,Brand,Price,Quantity,Total_Amount,Payment_Method,Order_Status,Order_Date,Delivery_Date,Review_Rating
AMZ-59372,CUST-6413,Bakhshi Manne,26,M,Parbhani,Haryana,493851,PID-9916,Pen,Books & Stationery,Bhattacharyya-Amble,122.22,5,611.1,Paytm,Processing,2024-08-21,2024-08-23,
AMZ-60506,CUST-9420,Odika Deo,32,M,Bhagalpur,Himachal Pradesh,446829,PID-4132,Lipstick,Beauty & Personal Care,"Bahl, Viswanathan and Agate",393.54,4,1574.16,UPI,Processing,2023-01-28,2023-02-04,
AMZ-53564,CUST-8291,Samesh Bose,58,M,Kumbakonam,Himachal Pradesh,256912,PID-9567,Jeans,Fashion,Kamdar and Sons,3068.79,5,15343.95,Debit Card,Delivered,2023-09-17,2023-09-22,1.0
AMZ-23155,CUST-7825,Aadi Bal,49,F,Mangalore,Haryana,670334,PID-4039,Kurtis,Fashion,"Sen, Banik and Nazareth",2241.63,5,11208.15,Debit Card,Delivered,2024-03-31,,5.0
AMZ-84216,CUST-2346,Reyansh Raghavan,62,M,Ramgarh,Sikkim,104066,PID-9915,Bluetooth Speaker,Electronics,Iyengar PLC,3144.89,4,12579.56,UPI,Delivered,2024-10-31,2024-11-07,5.0
AMZ-58906,CUST-1218,Raksha Mahajan,41,M,Dehradun,Maharashtra,175708,PID-4401,Geyser,Home Appliances,Mutti and Sons,17916.33,4,71665.32,Credit Card,Delivered,2024-01-08,2024-01-15,
AMZ-75925,CUST-6903,Daniel Swaminathan,40,F,Hazaribagh,Haryana,355574,PID-9882,Fan,Home Appliances,"Nagy, Lata and Bhavsar",4131.46,5,20657.3,Paytm,Shipped,2024-03-11,2024-03-16,
AMZ-35136,CUST-2522,Oliver Shere,20,M,Durg,Tripura,543551,PID-4862,Microwave,Home Appliances,Sarna LLC,4480.95,1,4480.95,UPI,Delivered,2023-07-04,2023-07-05,
AMZ-59962,CUST-9664,Amaira Sachdeva,28,M,Kamarhati,Nagaland,704019,PID-3802,Bluetooth Speaker,Electronics,Ghosh LLC,14413.21,1,14413.21,Paytm,Processing,2023-03-19,,
AMZ-46309,CUST-9692,Chakrika Chahal,26,F,Shahjahanpur,Karnataka,803309,PID-8100,Vegetables,Groceries,Mallick and Sons,324.22,1,324.22,UPI,Cancelled,2024-04-22,,
AMZ-60120,CUST-8586,Dayamai Bhagat,35,M,Tezpur,Arunachal Pradesh,911523,PID-5782,Headphones,Electronics,Mohan Inc,5347.71,4,21390.84,Credit Card,Returned,2023-11-21,2023-11-28,
AMZ-69439,CUST-1088,Falan Iyer,18,M,Patna,Tripura,704418,PID-4440,Fan,Home Appliances,"Borah, Trivedi and Chhabra",3215.84,2,6431.68,Debit Card,Returned,2024-09-25,,
AMZ-29977,CUST-2379,Chakradev Sodhi,63,M,Nellore,Haryana,263143,PID-6354,Jeans,Fashion,Sarna Group,941.74,5,4708.7,Credit Card,Returned,2023-01-04,,
AMZ-91197,CUST-9715,Netra Sarkar,45,F,Ambarnath,Goa,975706,PID-1622,Smartwatch,Electronics,Goel-Lalla,4636.34,1,4636.34,Paytm,Delivered,2024-08-17,,5.0
AMZ-31957,CUST-2290,Chakradev Randhawa,45,M,Sikar,Goa,969094,PID-5872,Notebook,Books & Stationery,Kara-Parmar,90.76,3,272.28,Paytm,Delivered,2023-04-21,2023-04-25,2.0
AMZ-71224,CUST-2957,Bhavya Kunda,41,M,Anand,Mizoram,129967,PID-8965,Refrigerator,Home Appliances,"Parmar, Sabharwal and Brahmbhatt",16982.36,3,50947.08,Credit Card,Delivered,2023-12-10,2023-12-17,5.0
AMZ-11496,CUST-6585,Yashawini Patla,59,M,Bhatpara,Haryana,249668,PID-4017,Pen,Books & Stationery,"Soman, Keer and Deol",87.99,2,175.98,Net Banking,Processing,2024-12-04,,
AMZ-95049,CUST-6120,Shivansh Vora,31,M,Sirsa,Jharkhand,167427,PID-8059,Smartphone,Electronics,Sachar-Sundaram,56301.08,1,56301.08,Net Banking,Delivered,2023-07-29,2023-08-03,4.0
AMZ-89645,CUST-3718,Xalak Reddy,56,F,Karawal Nagar,Haryana,579119,PID-6919,Jeans,Fashion,Parikh PLC,2470.98,5,12354.9,Paytm,Shipped,2023-02-23,,
AMZ-49598,CUST-6284,Timothy Cheema,54,M,Jammu,Manipur,883943,PID-6790,T-Shirt,Fashion,Nayar-Date,1751.18,1,1751.18,Credit Card,Returned,2024-11-18,,
AMZ-21800,CUST-7054,Vedhika Chaudhuri,61,F,Alappuzha,Uttarakhand,579704,PID-6869,Headphones,Electronics,"Vohra, Boase and Saxena",5204.94,3,15614.82,UPI,Processing,2023-02-23,2023-02-28,
AMZ-64880,CUST-7009,Samar Thakur,36,M,Cuttack,Nagaland,682906,PID-7262,Laptop,Electronics,"Banik, Basu and Morar",61712.57,5,308562.85,Debit Card,Delivered,2024-01-04,,2.0
AMZ-22301,CUST-1130,Aayush Patel,44,F,Hubli–Dharwad,Karnataka,413831,PID-2440,Washing Machine,Home Appliances,Rana-Wadhwa,29702.25,4,118809.0,Credit Card,Delivered,2023-03-15,,4.0
AMZ-40458,CUST-7185,Harinakshi Din,39,F,Hubli–Dharwad,Karnataka,278213,PID-5306,Pen,Books & Stationery,Chanda-Prabhu,33.94,2,67.88,Cash on Delivery,Cancelled,2024-06-02,2024-06-07,
AMZ-44134,CUST-2252,Gabriel Chakrabarti,59,F,Asansol,Rajasthan,738233,PID-9682,Perfume,Beauty & Personal Care,"Yadav, Swaminathan and Pall",3216.37,4,12865.48,Credit Card,Delivered,2024-09-19,2024-09-24,5.0
AMZ-14271,CUST-3286,Yatin Sood,28,F,Bhalswa Jahangir Pur,Maharashtra,788588,PID-6860,Pen,Books & Stationery,Srinivas-Lad,80.87,4,323.48,UPI,Processing,2023-09-21,2023-09-25,
AMZ-66647,CUST-6204,Harita D’Alia,19,F,Tumkur,Madhya Pradesh,702304,PID-7170,Headphones,Electronics,Gola and Sons,6526.18,1,6526.18,Cash on Delivery,Delivered,2023-11-04,,5.0
AMZ-63940,CUST-4991,Edhitha Keer,21,M,Nanded,Manipur,135034,PID-3515,Bluetooth Speaker,Electronics,"Srinivasan, Radhakrishnan and Khare",13731.63,1,13731.63,Net Banking,Delivered,2024-12-24,2024-12-26,1.0
AMZ-18055,CUST-2437,Saksham Kari,45,M,Berhampore,Haryana,254834,PID-4266,Sneakers,Fashion,Vaidya Ltd,7355.23,4,29420.92,Paytm,Delivered,2024-01-24,2024-01-27,2.0
AMZ-75917,CUST-8651,Anita Kari,37,M,Singrauli,Andhra Pradesh,503592,PID-9069,Smartphone,Electronics,Devan and Sons,78170.61,1,78170.61,UPI,Processing,2024-05-27,,
AMZ-43314,CUST-8151,Yashasvi Sankar,27,F,Berhampur,Madhya Pradesh,052260,PID-3086,Kurtis,Fashion,"Banerjee, Morar and Pradhan",2121.76,2,4243.52,Net Banking,Delivered,2023-04-29,2023-05-06,5.0
AMZ-30655,CUST-3967,Alka Krishnamurthy,43,F,Mira-Bhayandar,Manipur,014975,PID-8216,Perfume,Beauty & Personal Care,Prakash Inc,5217.98,5,26089.9,Cash on Delivery,Returned,2024-12-13,2024-12-18,
AMZ-37862,CUST-3426,Ekansh Garg,60,F,Saharanpur,Maharashtra,100392,PID-8492,Atta,Groceries,Sane-Divan,1044.34,4,4177.36,Cash on Delivery,Shipped,2024-06-22,2024-06-24,
AMZ-42509,CUST-2151,Gunbir Batra,32,M,Kota,Tripura,901629,PID-1212,Milk,Groceries,Chopra-Hans,74.02,4,296.08,Cash on Delivery,Delivered,2023-06-07,2023-06-12,3.0
AMZ-50081,CUST-8868,Kai Wadhwa,24,F,Mau,Telangana,557939,PID-8466,Atta,Groceries,Garg Ltd,751.63,5,3758.15,Net Banking,Returned,2024-11-07,2024-11-13,
AMZ-32972,CUST-1549,Eta Narain,43,M,Bally,Bihar,102685,PID-5947,Vegetables,Groceries,Rastogi-Raval,358.65,3,1075.95,UPI,Delivered,2023-04-23,2023-04-24,
AMZ-81293,CUST-7035,Nitesh Mangat,62,F,Noida,Tamil Nadu,874493,PID-3864,Saree,Fashion,Palla-Ramaswamy,5327.48,4,21309.92,Debit Card,Delivered,2024-05-10,2024-05-16,1.0
AMZ-73307,CUST-8179,Amol Narula,65,F,Madurai,Kerala,486004,PID-1121,Shampoo,Beauty & Personal Care,"Mukhopadhyay, Kalla and Dhar",643.11,1,643.11,Net Banking,Returned,2023-02-23,2023-03-02,
AMZ-76577,CUST-6487,Krishna Jain,28,M,Panipat,Punjab,674140,PID-3518,Headphones,Electronics,Arya-Bail,914.81,4,3659.24,Cash on Delivery,Shipped,2024-04-02,,
AMZ-32393,CUST-9443,Onveer Patla,27,F,Patiala,Uttarakhand,641247,PID-4393,Washing Machine,Home Appliances,"Halder, Tailor and Bahl",14413.51,4,57654.04,Cash on Delivery,Delivered,2023-08-08,2023-08-09,1.0
AMZ-81399,CUST-8980,Upadhriti Sane,48,F,Raipur,Assam,107691,PID-4598,Kurtis,Fashion,"Chaudhari, Sethi and Oommen",3753.79,2,7507.58,Credit Card,Processing,2023-06-09,2023-06-12,
AMZ-68443,CUST-4880,Yasti Kaul,45,F,Haldia,Meghalaya,663062,PID-6786,Shampoo,Beauty & Personal Care,Sachdeva and Sons,314.68,1,314.68,Net Banking,Delivered,2024-12-02,2024-12-07,1.0
AMZ-72778,CUST-2633,Ishanvi Dhar,24,M,Barasat,Kerala,736400,PID-3287,Notebook,Books & Stationery,Kota Inc,162.44,2,324.88,Paytm,Delivered,2024-12-26,2024-12-31,
AMZ-18659,CUST-7215,Yasti Naidu,41,F,New Delhi,Maharashtra,584903,PID-4638,Geyser,Home Appliances,"Aggarwal, Sandal and Nazareth",23421.75,2,46843.5,Paytm,Returned,2024-12-20,2024-12-23,
AMZ-88580,CUST-6002,Aarini Pall,28,M,Ambattur,Odisha,492224,PID-6809,Milk,Groceries,Zacharia-Mallick,95.36,2,190.72,UPI,Delivered,2024-04-30,2024-05-05,3.0
AMZ-75501,CUST-4583,Aarnav Kumer,52,M,Jhansi,Uttar Pradesh,711768,PID-2587,Geyser,Home Appliances,"Sridhar, Bansal and Bhatia",16880.07,1,16880.07,Net Banking,Delivered,2024-03-24,2024-03-28,
AMZ-11844,CUST-1178,Joshua Vohra,34,M,North Dumdum,Nagaland,007512,PID-9691,Washing Machine,Home Appliances,Parekh Ltd,39937.79,2,79875.58,Net Banking,Cancelled,2024-02-15,2024-02-16,
AMZ-17850,CUST-7975,Janani Banik,63,M,Nangloi Jat,Chhattisgarh,587716,PID-9349,Face Wash,Beauty & Personal Care,Sheth-Dugar,129.6,3,388.8,Debit Card,Returned,2024-10-01,2024-10-03,
AMZ-62353,CUST-8462,Krishna Bail,45,F,Firozabad,Rajasthan,527951,PID-4054,Washing Machine,Home Appliances,Nayak-Krishna,46477.94,1,46477.94,Paytm,Delivered,2023-12-28,,3.0
AMZ-13837,CUST-7925,Xavier Edwin,44,F,Secunderabad,Kerala,370106,PID-7078,Smartphone,Electronics,Bedi-Chaudhry,28637.61,4,114550.44,UPI,Returned,2023-07-02,2023-07-04,
AMZ-80315,CUST-4013,Yuvraj Purohit,49,M,Bilaspur,Meghalaya,269606,PID-1370,Lipstick,Beauty & Personal Care,Iyer and Sons,935.67,1,935.67,Net Banking,Delivered,2023-09-24,2023-09-30,2.0
AMZ-51088,CUST-7388,Urishilla Bali,57,M,Sri Ganganagar,Gujarat,155749,PID-4594,Refrigerator,Home Appliances,"Raj, Vasa and Krishna",43051.87,2,86103.74,Credit Card,Delivered,2024-12-20,2024-12-27,4.0
AMZ-29816,CUST-3047,Vincent Hegde,22,M,Tiruvottiyur,Madhya Pradesh,815796,PID-7696,Lipstick,Beauty & Personal Care,De LLC,1107.97,5,5539.85,Debit Card,Shipped,2024-04-08,,
AMZ-94597,CUST-4327,Zehaan Mander,28,F,Ahmednagar,Telangana,888111,PID-1989,Geyser,Home Appliances,Ram-Bhatia,20859.61,1,20859.61,Paytm,Shipped,2024-07-02,,
AMZ-70288,CUST-2013,Tripti Narula,61,F,Nadiad,Himachal Pradesh,377875,PID-5175,Kurtis,Fashion,Krishnan Ltd,2259.47,2,4518.94,Paytm,Shipped,2023-11-26,2023-11-27,
AMZ-85229,CUST-7499,Chatresh Chaudhary,44,M,Shivpuri,Uttar Pradesh,641909,PID-8047,Bluetooth Speaker,Electronics,Mohanty-Sehgal,4782.02,5,23910.1,Paytm,Delivered,2023-10-31,2023-11-02,5.0
AMZ-61645,CUST-9992,Lakshit Sehgal,50,M,Rewa,Uttarakhand,513977,PID-7272,Bluetooth Speaker,Electronics,Kannan Inc,14650.45,1,14650.45,Paytm,Delivered,2024-03-26,2024-04-01,1.0
AMZ-43290,CUST-4913,Manan Agrawal,21,M,Rohtak,Uttar Pradesh,721681,PID-2448,Geyser,Home Appliances,"Gole, Soman and Kumar",5400.27,2,10800.54,Cash on Delivery,Delivered,2023-06-08,,2.0
AMZ-16058,CUST-2736,Fiyaz Dave,28,F,Gurgaon,Sikkim,901184,PID-6567,Notebook,Books & Stationery,Panchal-Narayanan,195.9,2,391.8,Net Banking,Delivered,2023-11-30,2023-12-01,4.0
AMZ-33849,CUST-5700,Praneel Issac,27,F,Patiala,Assam,807436,PID-8256,Laptop,Electronics,Chadha Group,30212.39,1,30212.39,Cash on Delivery,Delivered,2023-02-11,2023-02-16,1.0
AMZ-38645,CUST-7962,Rachita Shan,61,M,Pali,Himachal Pradesh,911606,PID-6028,Washing Machine,Home Appliances,Roy LLC,32839.56,4,131358.24,UPI,Delivered,2023-11-03,2023-11-08,2.0
AMZ-83609,CUST-7473,Hiral Bains,49,F,Thrissur,Meghalaya,672934,PID-6686,Milk,Groceries,Bhakta LLC,118.14,4,472.56,Credit Card,Returned,2024-07-23,2024-07-26,
AMZ-75236,CUST-1171,Henry Sampath,54,F,South Dumdum,Arunachal Pradesh,922663,PID-5277,Geyser,Home Appliances,Acharya-Andra,14506.66,1,14506.66,UPI,Shipped,2024-10-02,2024-10-04,
AMZ-21686,CUST-5116,Tristan Dash,28,M,Allahabad,Odisha,404822,PID-2872,Perfume,Beauty & Personal Care,"Gokhale, Divan and Hegde",2045.39,2,4090.78,Net Banking,Shipped,2023-11-28,,
AMZ-76915,CUST-6539,Krishna Bobal,37,F,Aurangabad,Gujarat,623272,PID-3052,Microwave,Home Appliances,"Tata, Mangal and Chana",19650.05,4,78600.2,Paytm,Delivered,2024-06-12,,2.0
AMZ-46166,CUST-2062,Chandresh Dubey,27,F,Jabalpur,Goa,360994,PID-5485,Saree,Fashion,Chadha-Ranganathan,6327.77,1,6327.77,Net Banking,Delivered,2023-09-24,2023-09-30,1.0
AMZ-32490,CUST-4542,Omisha Cheema,50,M,Coimbatore,Karnataka,179218,PID-8469,Washing Machine,Home Appliances,Halder Group,48448.71,2,96897.42,Cash on Delivery,Delivered,2023-06-01,2023-06-05,1.0
AMZ-60915,CUST-5686,Edhitha Sama,28,M,Kota,Chhattisgarh,424061,PID-9707,Pen,Books & Stationery,Sibal Ltd,38.79,2,77.58,Net Banking,Processing,2024-02-24,2024-02-25,
AMZ-92666,CUST-3406,Qarin Balay,20,M,Kavali,Nagaland,476971,PID-8045,Fiction Novel,Books & Stationery,Ray-Loyal,250.3,3,750.9,UPI,Delivered,2024-11-15,2024-11-17,1.0
AMZ-85675,CUST-1714,Owen Bahl,22,F,Panchkula,Gujarat,178094,PID-2389,Vegetables,Groceries,"Datta, Gaba and Agarwal",440.93,3,1322.79,Debit Card,Returned,2024-11-17,2024-11-19,
AMZ-27032,CUST-3348,Yasti Sastry,56,M,Tezpur,Uttarakhand,974058,PID-7806,Fan,Home Appliances,Chaudhry-Sachar,7197.84,3,21593.52,Cash on Delivery,Delivered,2023-03-14,2023-03-16,2.0
AMZ-14706,CUST-4288,William Chanda,41,F,Aurangabad,Telangana,381570,PID-7729,Notebook,Books & Stationery,Chandran-Jayaraman,172.75,3,518.25,Debit Card,Delivered,2023-10-30,2023-11-06,1.0
AMZ-50305,CUST-2849,Chanchal Bhasin,52,F,Agartala,Arunachal Pradesh,986889,PID-4812,Notebook,Books & Stationery,"Pingle, Reddy and Tiwari",178.79,3,536.37,Paytm,Returned,2023-05-26,2023-06-01,
AMZ-81594,CUST-8026,Raksha Kibe,38,M,Yamunanagar,Tripura,471879,PID-7076,Moisturizer,Beauty & Personal Care,Nayak Inc,405.47,4,1621.88,UPI,Cancelled,2024-12-26,2024-12-27,
AMZ-80653,CUST-6812,Meghana Mahajan,57,M,Asansol,Goa,784111,PID-7277,Jeans,Fashion,"More, Merchant and Wable",1107.09,4,4428.36,Cash on Delivery,Delivered,2023-04-05,2023-04-11,4.0
AMZ-21681,CUST-4021,Dalaja Grover,57,F,Sambalpur,Kerala,752372,PID-9541,Exam Guide,Books & Stationery,Bhatti Group,493.13,5,2465.65,Net Banking,Delivered,2024-11-03,2024-11-08,1.0
AMZ-54820,CUST-8380,Aahana Sodhi,25,F,Adoni,Tamil Nadu,024211,PID-6335,Microwave,Home Appliances,"Manne, Nagi and Subramaniam",7580.72,2,15161.44,UPI,Delivered,2024-11-21,2024-11-26,4.0
AMZ-57965,CUST-4299,Girindra Pingle,51,F,Madurai,Rajasthan,429496,PID-2721,Notebook,Books & Stationery,Narang Inc,119.19,5,595.95,Cash on Delivery,Cancelled,2024-12-14,2024-12-15,
AMZ-42128,CUST-5884,Aarush Narain,52,F,Bharatpur,Kerala,750832,PID-6535,Rice,Groceries,Lad Inc,1750.13,1,1750.13,Cash on Delivery,Delivered,2024-02-03,2024-02-07,1.0
AMZ-20920,CUST-7738,Ekanta Shroff,31,F,Mau,Rajasthan,583005,PID-1445,Milk,Groceries,Goda-Bhatt,107.31,1,107.31,UPI,Delivered,2024-04-26,,
AMZ-93464,CUST-3560,Vrishti Vohra,58,M,Mirzapur,Tripura,682905,PID-2160,Perfume,Beauty & Personal Care,"Chopra, Nayak and Doctor",6240.65,3,18721.95,Debit Card,Shipped,2023-06-08,2023-06-10,
AMZ-92828,CUST-6501,Kabir Grover,43,F,Akola,Arunachal Pradesh,075084,PID-4607,Moisturizer,Beauty & Personal Care,"Sunder, Badal and Ramaswamy",709.87,4,2839.48,UPI,Delivered,2024-11-17,2024-11-18,1.0
AMZ-15804,CUST-7412,Niharika Keer,60,F,Jammu,Kerala,202311,PID-6147,Smartwatch,Electronics,"Mukhopadhyay, Madan and Varkey",20071.93,3,60215.79,Credit Card,Delivered,2023-09-11,2023-09-15,3.0
AMZ-58833,CUST-2795,Mohini Rana,26,F,Kolhapur,Madhya Pradesh,659852,PID-1094,Fan,Home Appliances,Balay-Soni,3807.79,4,15231.16,UPI,Processing,2023-02-13,2023-02-17,
AMZ-63991,CUST-6790,Tristan Buch,26,F,Dharmavaram,Bihar,507804,PID-5607,Geyser,Home Appliances,Ramaswamy PLC,11862.35,4,47449.4,Credit Card,Delivered,2023-05-04,2023-05-08,
AMZ-98554,CUST-7959,Ojasvi Ravi,33,F,Orai,Goa,252105,PID-1432,Geyser,Home Appliances,"Taneja, Soni and Saini",4492.6,3,13477.8,UPI,Returned,2024-04-14,2024-04-21,
AMZ-29130,CUST-8014,Yatan Rajagopalan,35,M,Katihar,Manipur,173930,PID-3964,Diary,Books & Stationery,Datta and Sons,324.98,1,324.98,Net Banking,Delivered,2024-09-12,2024-09-15,3.0
AMZ-97444,CUST-4385,Kala Maharaj,48,M,Ramgarh,Meghalaya,183025,PID-4469,Geyser,Home Appliances,Sekhon Ltd,17925.04,5,89625.2,Cash on Delivery,Shipped,2023-06-08,2023-06-15,
AMZ-70367,CUST-3486,Oeshi Mahal,45,F,Bhilwara,Tripura,414303,PID-1534,Face Wash,Beauty & Personal Care,Parmer and Sons,571.54,4,2286.16,Cash on Delivery,Delivered,2023-04-02,,
AMZ-77124,CUST-8303,Pranit Chander,40,F,Phusro,Himachal Pradesh,246587,PID-8069,Laptop,Electronics,Sule Inc,39379.0,5,196895.0,UPI,Processing,2024-07-12,2024-07-14,
AMZ-39380,CUST-4506,Joshua Wagle,61,M,Ichalkaranji,Telangana,254661,PID-1702,Washing Machine,Home Appliances,Gopal-Krishnan,42788.69,4,171154.76,Cash on Delivery,Cancelled,2024-11-21,2024-11-26,
AMZ-62894,CUST-1680,Oeshi Hora,32,M,Guwahati,Tamil Nadu,369603,PID-3875,Headphones,Electronics,Tiwari-Khanna,3032.2,3,9096.6,Cash on Delivery,Returned,2023-08-27,,
AMZ-81478,CUST-5177,Avi Bandi,65,M,Gangtok,Chhattisgarh,927653,PID-1211,Smartwatch,Electronics,Halder-Peri,22073.65,4,88294.6,Debit Card,Delivered,2023-07-21,2023-07-23,
AMZ-55542,CUST-4093,Shivansh Desai,46,M,Karaikudi,Gujarat,302498,PID-4889,Moisturizer,Beauty & Personal Care,"Suri, Halder and Singhal",246.34,1,246.34,Cash on Delivery,Processing,2023-03-15,2023-03-16,
AMZ-85861,CUST-9799,Gautami Peri,38,F,Nangloi Jat,Maharashtra,182603,PID-2088,T-Shirt,Fashion,Gera Inc,968.99,1,968.99,UPI,Delivered,2024-12-28,2024-12-29,
AMZ-60543,CUST-1059,Damini Sunder,54,M,Visakhapatnam,Haryana,042888,PID-2728,Saree,Fashion,"Lata, Pal and Bawa",2976.82,3,8930.46,Credit Card,Processing,2023-10-09,2023-10-16,
AMZ-99768,CUST-7442,Bhavini Sachar,41,F,Hubli–Dharwad,Odisha,301659,PID-2736,Diary,Books & Stationery,"Borah, Sibal and Trivedi",122.02,1,122.02,Cash on Delivery,Delivered,2023-02-09,2023-02-15,4.0
AMZ-50075,CUST-4250,Zashil Bumb,52,F,Sambhal,Assam,368158,PID-3504,Jeans,Fashion,Choudhary-Banik,1069.76,2,2139.52,Debit Card,Processing,2023-03-15,2023-03-18,
AMZ-81392,CUST-9470,Balhaar Das,24,M,Katihar,Madhya Pradesh,026612,PID-6838,Exam Guide,Books & Stationery,Dutt Ltd,488.92,3,1466.76,Paytm,Delivered,2024-02-29,,1.0
AMZ-20459,CUST-2140,Ladli Majumdar,36,M,Pune,Odisha,202543,PID-6383,Perfume,Beauty & Personal Care,Shankar Inc,2530.88,3,7592.64,Net Banking,Shipped,2024-12-08,2024-12-11,
AMZ-65402,CUST-8198,Dipta Sachdev,30,F,Faridabad,Goa,136493,PID-3781,Moisturizer,Beauty & Personal Care,Mane Ltd,116.74,2,233.48,Credit Card,Returned,2024-12-09,2024-12-13,
AMZ-22109,CUST-2518,Bhavini Dubey,22,M,Chennai,Mizoram,001477,PID-6686,T-Shirt,Fashion,"Basak, Padmanabhan and Bhat",2384.81,2,4769.62,Paytm,Delivered,2024-10-26,2024-10-27,
AMZ-86129,CUST-4389,Owen Kalla,38,F,Bidar,Bihar,411444,PID-1836,Fiction Novel,Books & Stationery,"Choudhary, Comar and Tella",205.71,2,411.42,Net Banking,Delivered,2023-09-09,2023-09-12,4.0
AMZ-97041,CUST-9377,Robert Sawhney,63,M,Warangal,Uttarakhand,362562,PID-5287,Vegetables,Groceries,Randhawa Group,401.38,3,1204.14,Cash on Delivery,Delivered,2024-03-22,2024-03-25,5.0
AMZ-55863,CUST-7438,Aradhana Singh,60,F,Junagadh,Haryana,903526,PID-5021,Fan,Home Appliances,Ramesh LLC,4857.85,4,19431.4,Cash on Delivery,Delivered,2023-08-07,2023-08-10,5.0
AMZ-64996,CUST-9828,Rachit Kulkarni,56,F,Chittoor,Odisha,801804,PID-1105,Perfume,Beauty & Personal Care,Chand-Gour,974.08,3,2922.24,Paytm,Delivered,2024-04-22,2024-04-28,2.0
AMZ-70341,CUST-7903,Harshil Sha,31,M,Tumkur,Mizoram,908722,PID-9064,Sneakers,Fashion,Lata-Dar,3069.13,1,3069.13,Paytm,Delivered,2023-06-22,2023-06-28,
AMZ-94689,CUST-7515,Oeshi Mukherjee,39,F,Shimla,Rajasthan,195273,PID-3709,Laptop,Electronics,Pandya-Lanka,57453.17,2,114906.34,UPI,Delivered,2024-07-19,2024-07-25,
AMZ-58366,CUST-5632,Daksha Walla,55,M,Davanagere,Jharkhand,285079,PID-3364,Geyser,Home Appliances,Kata-Sampath,7543.25,5,37716.25,UPI,Delivered,2023-01-15,2023-01-20,
AMZ-64164,CUST-2339,Qabil Wason,43,F,Salem,Himachal Pradesh,294443,PID-7554,Smartphone,Electronics,Suri LLC,58051.2,5,290256.0,Credit Card,Delivered,2023-09-13,2023-09-20,2.0
AMZ-46884,CUST-6202,Yochana Uppal,48,M,Ahmedabad,Tamil Nadu,785912,PID-7469,Fiction Novel,Books & Stationery,De PLC,748.8,3,2246.4,Cash on Delivery,Returned,2024-06-03,2024-06-06,
AMZ-53269,CUST-8848,Manbir Randhawa,56,F,Gwalior,Sikkim,842086,PID-6058,Vegetables,Groceries,Mitra and Sons,402.39,5,2011.95,Net Banking,Shipped,2023-08-04,2023-08-05,
AMZ-59775,CUST-3620,Tanmayi Devi,54,M,Ongole,Maharashtra,333972,PID-4035,Milk,Groceries,Shere-Rao,69.23,2,138.46,UPI,Returned,2023-04-04,2023-04-09,
AMZ-37852,CUST-1233,Mahika Hora,61,M,Nagpur,Uttarakhand,405233,PID-9629,Headphones,Electronics,"Tak, Mohan and Madan",2981.42,2,5962.84,Credit Card,Returned,2024-06-09,,
AMZ-43002,CUST-3868,Chakrika Chawla,53,M,Dehradun,Jharkhand,506170,PID-6190,Perfume,Beauty & Personal Care,Rege-Sinha,3215.19,3,9645.57,Cash on Delivery,Delivered,2024-08-08,2024-08-13,
AMZ-50842,CUST-8830,Agastya Nagy,45,F,Saharsa,Odisha,313998,PID-6758,Vegetables,Groceries,"Rai, Bhat and Dua",439.83,3,1319.49,Net Banking,Processing,2024-05-09,2024-05-16,
AMZ-90599,CUST-9933,Nimrat Warrior,31,F,Kadapa,Chhattisgarh,801232,PID-8442,Face Wash,Beauty & Personal Care,Chana-Taneja,364.91,3,1094.73,Cash on Delivery,Shipped,2023-06-15,,
AMZ-38261,CUST-9373,Reyansh Kota,47,M,Parbhani,Karnataka,753950,PID-3059,Washing Machine,Home Appliances,Khosla-Nayak,16066.61,1,16066.61,Cash on Delivery,Delivered,2023-06-16,2023-06-23,5.0
AMZ-29161,CUST-2924,Jasmit Jani,30,M,Agartala,Kerala,855899,PID-5655,Smartwatch,Electronics,"Mitra, Shah and Randhawa",21730.26,1,21730.26,Net Banking,Delivered,2023-11-22,2023-11-23,2.0
AMZ-23628,CUST-7515,Omaja Vora,65,F,Gandhinagar,Goa,607080,PID-3540,Microwave,Home Appliances,Ratta Ltd,4739.52,2,9479.04,Net Banking,Delivered,2024-04-14,2024-04-15,4.0
AMZ-33167,CUST-2420,Fiyaz Ranganathan,29,M,Dhanbad,Andhra Pradesh,471194,PID-9242,Notebook,Books & Stationery,Patla and Sons,42.85,2,85.7,Net Banking,Delivered,2023-10-14,,3.0
AMZ-84923,CUST-5219,Radhika Wali,60,F,Bilaspur,Gujarat,326768,PID-8342,Lipstick,Beauty & Personal Care,Koshy Ltd,1195.61,1,1195.61,UPI,Delivered,2024-03-08,2024-03-12,3.0
AMZ-92049,CUST-1676,Deepa Sankar,54,F,Eluru,Punjab,965664,PID-3125,Laptop,Electronics,Gulati Group,55635.48,3,166906.44,Credit Card,Shipped,2023-10-28,,
AMZ-24410,CUST-1598,Aadhya Char,65,F,Jodhpur,Telangana,395657,PID-3634,Washing Machine,Home Appliances,Vasa-Bahl,47000.86,2,94001.72,Debit Card,Shipped,2024-12-15,2024-12-16,
AMZ-19752,CUST-3075,Urishilla Deshmukh,43,M,Motihari,Goa,979644,PID-6598,Perfume,Beauty & Personal Care,"Pillay, Bajaj and Reddy",7159.42,4,28637.68,Credit Card,Delivered,2024-02-17,2024-02-18,4.0
